id;code;title;start;end;specialization_id;archived
1512;HOSP_MED_436;Заведующий терапевтическим отделением - врач-терапевт;2018-11-02;;61;0
1534;HOSP_MED_446;Заведующий туберкулезным внелегочным офтальмологическим отделением - врач-офтальмолог;2018-11-02;;70;0
1513;HOSP_436;Слесарь по ремонту автомобилей;2018-12-29;;;0
1535;HOSP_446;Начальник отдела материально-технического обеспечения и ремонта медицинской техники;2018-12-29;;;0
1514;AMB_MED_436;Заведующий консультативно-диагностическим отделением - врач-онколог;2019-04-19;;60;0
1536;HOSP_MED_447;Заведующий туберкулезным гинекологическим отделением - врач-акушер-гинеколог;2018-11-02;;2;0
1515;HOSP_MED_437;Заведующий терапевтическим отделением - врач-терапевт участковый;2018-11-02;;61;0
1537;HOSP_447;Старший администратор /Б;2018-12-29;;;0
1516;HOSP_437;Столяр;2018-12-29;;;0
1538;HOSP_MED_448;Заведующий туберкулезным хирургическим отделением - врач - торакальный хирург;2018-11-02;;;0
1558;HOSP_458;Графический дизайнер;2019-04-16;;;0
1517;AMB_MED_437;Заведующий физиотерапевтическим отделением - врач по лечебной физкультуре;2019-04-19;;22;0
1539;HOSP_448;Заведующий отделением воспитательно-педагогической работы;2018-12-29;;;0
1518;HOSP_MED_438;Заведующий терапевтическим отделением - врач-терапевт участковый цехового врачебного участка;2018-11-02;;61;0
1540;HOSP_MED_449;Заведующий туберкулезным хирургическим отделением - врач-травматолог-ортопед;2018-11-02;;67;0
1559;HOSP_MED_459;Заведующий филиалом - врач-дерматовенеролог;2018-11-02;;41;0
1519;HOSP_438;Начальник административно-правового отдела;2018-12-29;;;0
1541;HOSP_449;Приемщик биологического материала;2018-12-29;;;0
1560;HOSP_459;Начальник отдела реконструкции и капитального ремонта;2019-04-16;;;0
1520;HOSP_MED_439;Заведующий токсикологическим отделением - врач-токсиколог;2018-11-02;;;0
1542;HOSP_MED_450;Заведующий туберкулезным хирургическим отделением - врач-хирург;2018-11-02;;86;0
1561;HOSP_MED_460;Заведующий филиалом - врач-кардиолог;2018-11-02;;59;0
1521;HOSP_439;Начальник прачечно-дезинфекционного блока;2018-12-29;;;0
1562;HOSP_460;Заместитель начальника отдела реконструкции и капитального ремонта;2019-04-16;;;0
1543;HOSP_450;Начальник отдела организации транспортировки пациентов, уборки и дезинфекции помещений;2018-12-29;;;0
1522;HOSP_MED_440;Заведующий торакальным хирургическим отделением - врач - торакальный хирург;2018-11-02;;;0
1563;HOSP_MED_461;Заведующий филиалом - врач-методист;2018-11-02;;62;0
1544;HOSP_MED_451;Заведующий урологическим отделением - врач - детский хирург;2018-11-02;;49;0
1564;HOSP_461;Экономист по финансовой работе;2019-04-16;;;0
1545;HOSP_451;Старший экспедитор;2018-12-29;;;0
1565;HOSP_MED_462;Заведующий филиалом - врач-невролог;2018-11-02;;31;0
1523;HOSP_440;Начальник отдела страховой медицины и договорных отношений;2018-12-29;;;0
1546;HOSP_MED_452;Заведующий урологическим отделением - врач-уролог;2018-11-02;;79;0
1566;HOSP_462;Начальник административно-хозяйственного отделения;2019-04-16;;;0
